HEPES,HEPES_pH7.0,HEPES_pH7.2,HEPES_pH7.4,HEPES_pH7.6,HEPES_pH7.8,HEPES_pH8.0,MgCl2,CP,Bicarbonate,Formate,CoA,B12,ATP,NADPH,Pco,Ccr,Epi,Mcm,Scr,Ssr,Hbs,Hbd,Ecm,Mco,Mch,Mcl,KatE,Fdh,CA,Gor,CK,yield,yield_std
75,0,0,0,1,0,0,2.5,0,100,10,0.25,0.4,9,8.75,0.478375,2.15845,5.956,0.6083,17.4365,1.656,1.818,2.669625,1.44125,9.58195,2.5524,0.796,5.74455,1.456,0.03335,2.485575,1.17647,1.005230226,0.314377315
75,0,0,0,0,1,0,7.5,5,20,60,0.5,0.4,5,1.25,9.5675,2.77515,1.489,2.12905,9.590075,2.76,1.4544,2.1357,1.153,19.1639,0.5672,1.99,2.46195,40.768,0.150075,0.828525,1.17647,3.344988519,0.755396618
25,0,0,0,1,0,0,12.5,5,10,60,0,0,0,6.25,9.5675,2.15845,2.978,2.12905,13.077375,3.864,2.5452,3.20355,0.86475,9.58195,0.2836,4.776,5.74455,4.368,0.0667,0.55235,0.78431,0.631009872,0.212559617
50,0,0,0,1,0,0,12.5,60,40,40,2,0.4,5,7.5,0.95675,1.8501,5.956,1.52075,5.23095,3.864,8.3628,2.1357,0.5765,1.36885,2.5524,2.786,3.2826,30.576,0.16675,2.485575,3.5294,0.927554575,0.095973931
100,0,0,0,0,1,0,12.5,20,40,0,0.5,0.8,9,1.25,3.0616,3.0835,1.489,0.456225,13.077375,2.208,2.5452,3.20355,2.01775,19.1639,0.5672,1.99,7.38585,1.456,0.083375,2.485575,1.96078,2.43167145,0.610528736
125,0,0,1,0,0,0,20,20,100,10,0.25,0,8,1.25,1.72215,1.54175,3.7225,1.52075,17.4365,0.552,1.818,2.1357,2.8825,1.36885,2.5524,0.398,4.9239,13.104,0.150075,1.933225,2.74509,2.14681215,0.242686117
100,0,0,1,0,0,0,10,60,80,5,0.25,0,5,2.5,1.243775,1.2334,5.956,0.152075,1.74365,4.968,19.998,4.805325,0.28825,19.1639,1.9852,1.194,4.10325,72.8,0.050025,0.55235,1.17647,2.300071839,0.744630927
200,1,0,0,0,0,0,0,2.5,2.5,5,0.5,0.1,5,6.25,1.243775,1.2334,4.467,2.889425,2.615475,4.416,6.1812,2.669625,0.28825,6.84425,0.2836,1.592,4.10325,1.456,0.083375,0.55235,1.56862,3.02402211,0.799555834
150,0,0,1,0,0,0,10,2.5,20,60,5,0.1,3,5,1.243775,2.77515,2.978,0.6083,2.615475,4.416,1.818,4.805325,1.44125,62.9671,0.5672,3.582,0.82065,30.576,0.0667,0.828525,0.78431,4.601790197,0.319220765
175,0,0,0,0,1,0,22.5,0,40,10,0.25,0.2,4,5,0.095675,0.30835,3.7225,0.6083,9.590075,1.104,3.636,3.737475,0.86475,6.84425,1.7016,0.398,6.5652,23.296,0.0667,0.276175,3.5294,1.30378311,0.280647655
100,0,0,0,0,1,0,25,2.5,2.5,20,0.5,0.4,8,5,0.478375,0.92505,1.489,0.30415,17.4365,1.104,19.998,2.669625,2.8825,26.00815,0.5672,3.582,1.6413,53.872,0.03335,0.55235,3.5294,1.365293201,0.251610619
200,1,0,0,0,0,0,5,5,80,5,0.25,1,3,10,1.243775,0.6167,5.956,1.2166,3.4873,0.552,1.0908,4.805325,0.28825,13.6885,0.2836,4.776,1.6413,7.28,0.116725,1.380875,1.17647,2.226191335,2.255809984
50,0,0,0,0,1,0,25,60,60,5,0.25,0.2,1,3.75,9.5675,2.77515,2.2335,0.30415,0.871825,2.76,2.5452,0.533925,0.86475,5.4754,0.8508,11.144,7.38585,40.768,0.150075,2.2094,0.78431,0.684848282,0.191461095
125,1,0,0,0,0,0,2.5,2.5,2.5,5,3,1,2,1.25,0.95675,2.4668,1.489,0.152075,13.077375,4.968,6.1812,1.06785,2.01775,9.58195,2.2688,19.9,5.74455,2.912,0.03335,2.2094,1.17647,0.615555333,0.087531062
200,0,0,0,0,0,1,0,40,2.5,5,0.5,0.8,4,1.25,0.095675,0.30835,2.978,2.12905,3.4873,0.552,1.4544,3.737475,2.8825,2.7377,2.5524,0.796,6.5652,40.768,0.03335,1.933225,1.56862,0.227044535,0.018285922
50,0,1,0,0,0,0,25,40,40,20,0.25,0.4,8,1.25,3.0616,1.8501,6.7005,2.12905,9.590075,3.864,2.5452,2.1357,2.01775,62.9671,0.5672,8.358,1.6413,7.28,0.0667,2.485575,1.96078,1.984977768,0.20557422
150,0,0,0,0,0,1,25,20,80,20,3,0.6,7,6.25,1.72215,3.0835,2.2335,1.2166,1.74365,2.208,4.7268,1.601775,1.7295,62.9671,1.7016,1.194,4.10325,4.368,0.0667,2.485575,1.56862,0.559295357,0.232948176
100,0,0,0,0,0,1,7.5,10,20,0,0,0.2,1,5,1.72215,0.6167,1.489,0.152075,3.4873,1.104,19.998,2.669625,2.306,26.00815,0.5672,19.9,4.10325,4.368,0.016675,0.55235,0.39216,0.946280416,0.266233872
75,1,0,0,0,0,0,25,0,10,20,4,0.1,8,3.75,9.5675,1.2334,5.2115,0.91245,9.590075,0.552,2.5452,2.1357,2.8825,9.58195,2.5524,11.144,0.82065,7.28,0.10005,2.485575,0.39216,1.191014283,0.216769819
150,0,0,1,0,0,0,7.5,60,80,60,0.5,0,3,7.5,1.72215,0.92505,2.2335,0.456225,1.74365,4.968,0.533925,0.3636,2.01775,62.9671,1.1344,1.592,8.2065,72.8,0.016675,0.55235,3.1372,3.015750262,0.472591246
150,0,0,0,0,0,1,7.5,0,10,2.5,0.3,0.2,6,3.75,9.5675,2.15845,5.2115,0.152075,1.74365,2.76,1.06785,3.636,1.44125,34.22125,1.418,1.99,0.82065,53.872,0.16675,0.55235,1.17645,5.139949239,1.226190568
200,0,0,0,0,0,1,10,80,2.5,5,0.1,0,8,5,2.2962,1.54175,5.956,1.2166,0.871825,2.208,1.601775,0.7272,1.44125,26.00815,1.9852,2.786,4.9239,10.192,0.16675,0.276175,2.3529,4.626846984,1.050811014
200,0,0,0,1,0,0,10,80,5,20,1,0.1,4,2.5,0.095675,2.15845,6.7005,0.30415,3.4873,2.208,21.890925,2.1816,2.01775,19.1639,1.9852,3.582,3.2826,53.872,0.16675,0.55235,3.1372,1.721894526,0.098384308
200,0,0,1,0,0,0,7.5,60,2.5,10,0.4,0,10,2.5,1.243775,2.77515,2.978,0.91245,9.590075,2.76,3.737475,1.4544,2.01775,46.5409,2.2688,1.592,2.46195,40.768,0.16675,1.380875,3.1372,1.431431104,0.22083643
150,0,0,1,0,0,0,0,60,10,0,0.4,0.1,4,3.75,1.72215,1.8501,5.2115,0.456225,13.077375,4.416,5.33925,0.7272,1.153,46.5409,0.2836,1.592,1.6413,53.872,0.050025,0.828525,1.17645,0.703818652,0.285100112
200,0,0,1,0,0,0,0,5,20,10,0.4,0,0,8.75,2.2962,0.30835,0.7445,0.30415,2.615475,3.864,5.33925,3.2724,2.306,46.5409,1.7016,3.582,1.6413,5.824,0.03335,0.828525,1.17645,7.667849923,0.77864379
50,0,0,0,0,1,0,10,40,20,40,2,0.1,1,6.25,4.01835,2.77515,3.7225,0.152075,17.4365,3.864,1.601775,1.0908,1.153,62.9671,1.418,3.582,0.82065,30.576,0.0667,0.55235,2.3529,5.120542543,1.537270034
125,0,0,0,0,1,0,0,100,5,0,0,0.2,10,10,0.287025,0.30835,2.2335,0.152075,17.4365,2.208,1.601775,3.2724,0.28825,84.8687,0.5672,0.796,1.6413,30.576,0.050025,0.276175,2.3529,0.334532332,0.110698252
200,0,1,0,0,0,0,7.5,5,20,60,0.2,0.2,6,2.5,7.175625,0.6167,2.978,0.152075,3.4873,2.76,2.669625,2.9088,1.153,19.1639,0.5672,4.776,3.2826,30.576,0.150075,3.3141,1.17645,5.962174823,0.650492837
175,0,1,0,0,0,0,2.5,0,10,60,0.4,0,2,3.75,3.0616,2.77515,6.7005,0.152075,17.4365,3.864,2.1357,2.1816,1.44125,46.5409,2.2688,4.776,7.38585,72.8,0.1334,0.828525,1.96075,0.946515413,0.71891361
200,0,0,0,1,0,0,5,2.5,60,60,4,0,9,6.25,1.243775,2.77515,1.489,0.30415,3.4873,2.76,1.601775,2.5452,2.306,46.5409,2.5524,6.368,3.2826,40.768,0.083375,3.590275,2.3529,3.87744469,0.299068307
200,0,0,1,0,0,0,2.5,0,40,20,0.4,0.4,7,8.75,0.95675,2.77515,2.978,0.91245,1.74365,4.416,0.533925,1.4544,0.28825,26.00815,2.5524,1.592,3.2826,53.872,0.03335,0.276175,3.1372,0.935854956,0.40165753
200,0,0,0,1,0,0,0,2.5,20,40,0.5,0.1,1,10,3.0616,2.77515,4.467,0.30415,6.9746,4.968,6.941025,2.1816,1.7295,62.9671,1.9852,14.726,0.82065,23.296,0.083375,3.590275,3.52935,10.77375514,0.230269754
200,0,0,0,0,1,0,10,2.5,10,40,1,0.1,7,5,0.669725,0.92505,4.467,0.30415,2.615475,2.208,2.1357,3.2724,1.7295,46.5409,1.7016,3.582,1.6413,10.192,0.10005,5.5235,1.5686,6.598537683,0.403808338
200,0,0,1,0,0,0,0,40,40,20,0.1,0.4,8,7.5,3.0616,3.0835,5.956,0.456225,1.74365,4.416,1.601775,1.0908,2.306,46.5409,1.1344,0.796,4.9239,30.576,0.083375,1.933225,1.5686,0.41715048,0.193486122
200,1,0,0,0,0,0,2.5,20,5,10,4,0.2,8,10,0.19135,2.15845,4.467,0.30415,9.590075,3.864,0.533925,1.4544,2.01775,84.8687,1.9852,4.776,4.9239,30.576,0.0667,3.3141,1.17645,2.257257528,0.567623464
75,0,0,0,0,1,0,7.5,10,100,0,0.3,0,2,5,3.0616,0.30835,1.489,0.152075,1.74365,2.208,2.1357,1.818,2.01775,62.9671,1.7016,0.796,4.10325,30.576,0.0667,0.828525,0.7843,1.521703715,0.177000148
200,0,0,0,0,1,0,5,10,20,20,4,0.2,6,10,0.287025,1.54175,3.7225,1.2166,0.871825,3.312,12.280275,2.1816,1.153,46.5409,0.2836,3.582,5.74455,40.768,0.1334,0.55235,0.7843,3.220187584,0.21266956
175,0,1,0,0,0,0,10,60,5,20,0,0.2,7,1.25,1.72215,1.2334,5.956,0.91245,3.4873,2.76,1.06785,1.4544,2.306,113.61455,1.418,0.796,6.5652,23.296,0.083375,2.76175,0.7843,2.158026598,0.309969128
200,1,0,0,0,0,0,10,60,5,5,0.4,0,6,7.5,0.95675,3.0835,2.2335,1.2166,9.590075,2.208,1.06785,2.5452,1.7295,34.22125,2.836,2.786,4.10325,13.104,0.016675,4.142625,0.7843,4.198054474,0.321672123
200,0,0,1,0,0,0,7.5,100,60,10,0.2,0,8,1.25,0.19135,3.0835,0.7445,1.2166,2.615475,3.312,2.669625,3.2724,1.153,34.22125,0.8508,8.358,4.10325,13.104,0.150075,4.142625,3.52935,5.464749131,0.487487896
200,1,0,0,0,0,0,5,5,2.5,0,0.5,0.4,2,1.25,0.3827,1.54175,5.956,2.889425,0.871825,4.968,9.076725,2.9088,1.44125,113.61455,0.2836,14.726,1.6413,23.296,0.083375,0.276175,2.74505,0.583707261,0.160844418
25,0,0,0,0,1,0,10,100,60,10,0.2,0.1,3,7.5,0.095675,1.54175,6.7005,0.152075,1.74365,3.864,0.533925,1.4544,1.44125,62.9671,1.418,14.726,3.2826,30.576,0.050025,3.590275,3.52935,1.028790089,0.271147425
200,0,0,1,0,0,0,2.5,20,5,0,2,0.1,3,10,0.095675,0.6167,5.956,1.52075,1.74365,4.968,1.601775,3.2724,2.01775,46.5409,0.5672,1.194,4.9239,7.28,0.016675,1.380875,1.96075,4.279176995,0.381637211
200,0,0,0,1,0,0,10,2.5,40,80,5,0,6,2.5,0.19135,0.30835,5.956,2.889425,9.590075,2.76,2.1357,2.1816,0.86475,19.1639,2.5524,0.796,8.2065,40.768,0.083375,0.276175,3.1372,0.694686537,0.121409564
50,0,0,0,0,0,1,2.5,80,60,20,0.1,0,7,8.75,0.478375,1.2334,5.2115,0.6083,2.615475,2.76,1.601775,1.0908,0.86475,113.61455,1.1344,2.786,5.74455,53.872,0.16675,0.828525,1.5686,1.262597702,0.133996347
175,1,0,0,0,0,0,7.5,0,10,5,0.5,0,6,7.5,0.095675,1.54175,6.7005,0.152075,13.077375,4.968,3.737475,1.0908,2.01775,113.61455,0.2836,14.726,3.2826,10.192,0.083375,0.55235,2.74505,1.756337506,0.170715381
200,0,1,0,0,0,0,5,5,2.5,20,1,0.2,6,3.75,3.0616,3.0835,5.956,0.6083,13.077375,4.416,2.1357,2.1816,2.306,19.1639,0.8508,6.368,8.2065,23.296,0.116725,0.55235,1.96075,2.950504835,0.658000339
200,0,0,0,0,1,0,0,2.5,40,2.5,0.5,0.2,1,7.5,0.19135,0.30835,5.2115,0.91245,2.615475,3.864,39.51045,3.636,2.306,26.00815,0.5672,3.582,0.82065,72.8,0.150075,0.828525,2.74505,2.112101969,0.448611068
200,0,0,0,1,0,0,15,100,2.5,40,0.2,0,2,2.5,0.095675,2.4668,4.467,0.30415,5.23095,3.864,5.33925,0.7272,0.5765,46.5409,1.7016,11.144,0.82065,7.28,0.03335,4.142625,3.52935,4.447699375,0.653633308
200,0,0,0,0,1,0,7.5,5,60,80,0.3,0.1,0,1.25,7.175625,1.54175,5.2115,0.152075,2.615475,4.416,0.533925,0.3636,1.7295,34.22125,1.9852,0.398,4.10325,30.576,0.03335,2.76175,2.74505,0.513718013,0.083255166
125,0,0,0,0,0,1,7.5,100,40,60,0.3,0,4,1.25,3.0616,1.54175,2.2335,2.889425,5.23095,3.864,1.06785,3.636,0.5765,19.1639,1.9852,1.99,7.38585,40.768,0.116725,0.276175,0.7843,2.397517314,0.126659819
200,0,1,0,0,0,0,0,0,2.5,0,3,0.1,3,1.25,0.669725,0.92505,2.2335,0.30415,2.615475,4.968,0.533925,0.7272,2.8825,46.5409,2.836,0.796,2.46195,30.576,0.083375,5.5235,2.3529,0.491842594,0.043045728
200,0,0,0,0,1,0,5,40,10,5,3,0.2,3,3.75,0.095675,1.8501,4.467,0.30415,3.4873,3.312,2.669625,3.2724,1.7295,26.00815,1.1344,0.796,2.46195,7.28,0.16675,0.276175,3.52935,4.067702648,0.157679834
50,0,0,1,0,0,0,7.5,100,5,2.5,0,0.2,7,1.25,1.72215,0.30835,2.978,1.2166,13.077375,4.416,2.669625,1.0908,0.5765,113.61455,0.2836,19.9,2.46195,7.28,0.083375,0.55235,3.1372,2.471751567,0.438996542
175,1,0,0,0,0,0,2.5,40,40,100,0.2,0.1,6,7.5,1.243775,0.92505,1.489,1.2166,5.23095,4.416,1.601775,2.9088,1.7295,113.61455,0.5672,0.398,1.6413,10.192,0.116725,0.55235,1.96075,1.57064255,0.098955522
125,0,0,1,0,0,0,0,80,20,60,0.1,0.6,9,2.5,0.95675,0.92505,1.489,0.456225,6.9746,2.208,3.737475,1.818,2.01775,62.9671,1.418,4.776,0.82065,13.104,0.116725,0.55235,0.39215,0.619396129,0.120397919
200,0,0,0,1,0,0,0,2.5,20,20,1,0.6,7,1.25,1.72215,2.4668,2.2335,0.152075,17.4365,2.208,21.890925,3.636,2.8825,34.22125,1.418,4.776,1.6413,23.296,0.03335,0.55235,1.96075,1.667657361,1.111033961
200,0,0,0,1,0,0,2.5,20,2.5,80,0.3,0,9,6.25,0.19135,0.92505,2.2335,0.152075,3.4873,2.208,1.601775,2.1816,1.44125,34.22125,1.7016,3.582,5.74455,53.872,0.083375,3.3141,0.39215,3.182092971,0.299389726
150,0,0,0,1,0,0,2.5,60,40,0,0.4,0,4,10,9.5675,2.77515,6.7005,0.152075,3.4873,4.968,5.33925,0.3636,1.153,34.22125,0.5672,2.786,1.6413,13.104,0.03335,0.276175,1.17645,7.887303403,1.590080052
200,0,0,0,0,0,1,7.5,0,2.5,40,0.2,0.8,5,10,5.3578,2.77515,1.489,0.91245,3.4873,3.864,1.06785,0.3636,2.59425,46.5409,0.2836,8.358,1.6413,23.296,0.03335,1.65705,0.7843,1.623976015,0.171453374
200,0,0,0,0,0,1,7.5,60,40,60,0.1,0,1,6.25,2.2962,0.30835,0.7445,0.30415,3.4873,3.312,2.669625,2.1816,1.44125,34.22125,2.836,2.786,4.10325,7.28,0.083375,4.142625,3.1372,4.362728393,0.238068921
200,0,0,0,1,0,0,5,20,40,0,2,0,7,7.5,0.19135,2.77515,6.7005,1.2166,9.590075,4.416,0.533925,2.5452,1.7295,26.00815,1.418,1.99,4.10325,40.768,0.16675,1.1047,2.74505,2.757255725,0.292441747
150,0,0,0,0,1,0,0,0,20,0,1,0.2,0,3.75,0.478375,2.4668,4.467,0.456225,13.077375,4.968,1.06785,0.3636,2.01775,62.9671,1.418,6.368,0.82065,30.576,0.050025,3.3141,3.52935,0.320627856,0.06644007
200,0,0,0,0,0,1,15,40,40,0,0.1,0,8,6.25,7.175625,2.15845,5.956,0.30415,1.74365,4.416,12.280275,1.0908,2.01775,34.22125,0.2836,0.796,4.9239,40.768,0.0667,0.55235,2.74505,3.058098015,0.086131928
200,0,0,0,1,0,0,5,0,80,2.5,1,0.2,6,7.5,0.287025,1.8501,3.7225,0.91245,6.9746,3.864,6.941025,3.636,0.28825,113.61455,0.5672,1.194,0.82065,5.824,0.116725,1.1047,3.1372,2.936422599,0.524498409
175,0,0,0,0,0,1,0,60,5,20,0.3,0,8,10,2.2962,0.92505,2.978,0.6083,1.74365,1.104,2.669625,2.5452,2.01775,46.5409,0.2836,4.776,3.2826,72.8,0.0667,3.3141,1.17645,2.350787364,0.261535615
150,0,0,0,0,1,0,7.5,2.5,40,40,0.3,0,3,7.5,0.3827,3.0835,2.2335,2.12905,1.74365,4.416,0.533925,2.5452,1.7295,46.5409,0.2836,14.726,7.38585,53.872,0.016675,1.65705,1.96075,2.289177567,1.764565839
150,0,0,0,0,0,1,10,10,40,0,0.3,0.4,5,5,7.175625,1.54175,3.7225,0.456225,2.615475,4.416,0.533925,1.818,1.153,34.22125,0.5672,0.398,4.10325,23.296,0.016675,4.97115,2.74505,1.916989478,0.621364013
100,0,0,0,0,0,1,0,100,5,80,4,0,4,7.5,0.287025,1.2334,5.2115,0.30415,2.615475,4.968,1.601775,3.2724,1.7295,34.22125,2.5524,1.99,2.46195,23.296,0.083375,2.76175,2.3529,1.365447594,0.347643687
175,0,0,1,0,0,0,7.5,5,10,10,2,0,4,3.75,0.478375,2.77515,3.7225,0.152075,6.9746,2.208,5.33925,2.1816,0.86475,26.00815,0.5672,1.194,0.82065,40.768,0.083375,1.380875,2.74505,1.345065806,0.043873133
50,0,0,0,0,0,1,7.5,100,60,10,0.3,0,3,7.5,4.01835,1.2334,3.7225,0.456225,1.74365,1.104,6.941025,2.5452,0.5765,84.8687,0.8508,3.582,0.82065,53.872,0.03335,0.276175,3.52935,2.530023106,0.195077684
50,0,0,1,0,0,0,0,5,20,100,0.4,0,7,2.5,9.5675,1.54175,3.7225,2.889425,1.74365,3.312,12.280275,1.0908,2.01775,46.5409,0.2836,1.194,0.82065,13.104,0.050025,0.828525,0.7843,2.563184002,0.097135653
200,0,0,0,0,0,1,10,5,20,40,1,0.2,4,6.25,1.243775,2.4668,0.7445,0.30415,13.077375,0.552,2.1357,3.2724,1.153,62.9671,2.2688,4.776,3.2826,7.28,0.116725,0.55235,1.17645,1.936408692,0.123510665
200,0,0,0,0,0,1,7.5,2.5,60,2.5,0.3,0.1,0,8.75,0.669725,1.2334,3.7225,0.91245,13.077375,4.416,1.06785,0.3636,2.59425,113.61455,2.2688,4.776,3.2826,40.768,0.16675,3.86645,3.1372,0.556304698,0.147314032
200,1,0,0,0,0,0,0,100,2.5,60,0.2,0.1,2,7.5,1.243775,0.30835,5.956,0.456225,3.4873,1.656,0.533925,3.636,0.5765,26.00815,0.5672,19.9,0.82065,7.28,0.16675,4.4188,1.5686,6.675105899,0.174346437
75,0,0,0,1,0,0,7.5,80,10,10,0.1,0,7,8.75,0.3827,2.77515,5.956,0.91245,9.590075,2.76,2.669625,1.4544,0.28825,19.1639,2.5524,1.592,1.6413,72.8,0.03335,0.55235,1.96075,2.580647089,0.370881718
50,0,0,0,1,0,0,2.5,100,20,60,0.5,0,7,10,0.669725,0.92505,1.489,0.456225,2.615475,2.208,2.669625,1.4544,2.8825,46.5409,1.1344,1.194,1.6413,13.104,0.083375,0.828525,0.7843,5.383907739,0.510303616
125,0,0,1,0,0,0,0,80,5,5,0.2,0.1,10,6.25,0.19135,0.92505,3.7225,1.52075,5.23095,2.76,12.280275,1.0908,1.7295,84.8687,1.1344,0.796,3.2826,30.576,0.050025,0.828525,2.3529,0.458639988,0.034555348
50,0,0,1,0,0,0,5,60,5,20,0.2,0,1,1.25,9.5675,1.54175,2.2335,0.6083,1.74365,4.416,1.06785,1.0908,0.86475,46.5409,2.836,1.194,4.9239,30.576,0.0667,4.4188,0.7843,4.951737555,0.102287306
200,0,0,1,0,0,0,5,2.5,20,60,0.2,0,10,6.25,3.0616,1.8501,4.467,1.52075,13.077375,2.76,16.551675,0.7272,2.8825,46.5409,0.8508,1.194,1.6413,10.192,0.083375,2.485575,3.1372,2.212309111,0.14325555
125,0,0,0,0,1,0,7.5,2.5,5,2.5,5,0.2,3,3.75,1.72215,1.8501,3.7225,0.30415,6.9746,3.864,1.06785,2.9088,0.28825,84.8687,0.2836,3.582,7.38585,13.104,0.03335,0.276175,2.3529,2.584482868,0.139080659
175,0,0,0,0,1,0,7.5,0,5,40,0.4,0.4,2,3.75,1.72215,1.2334,2.2335,0.6083,13.077375,4.968,1.06785,1.818,0.5765,62.9671,1.418,0.796,4.9239,7.28,0.1334,0.55235,3.52935,1.837075872,0.348045448
75,0,1,0,0,0,0,2.5,80,80,2.5,0.4,0,8,6.25,1.243775,0.6167,3.7225,0.152075,3.4873,2.208,2.669625,1.818,2.8825,34.22125,2.836,3.582,4.10325,30.576,0.10005,0.55235,1.5686,3.235409933,0.152705642
200,0,0,0,0,1,0,7.5,60,40,60,0.5,0,2,2.5,0.95675,1.54175,4.467,0.456225,0.871825,3.864,6.941025,0.3636,1.7295,19.1639,2.5524,0.796,8.2065,53.872,0.050025,1.380875,3.52935,2.666681948,0.049860161
100,0,1,0,0,0,0,0,60,10,5,0,0.4,2,1.25,0.478375,0.30835,6.7005,0.30415,5.23095,3.864,1.601775,2.1816,1.7295,62.9671,1.7016,6.368,2.46195,53.872,0.083375,3.037925,0.39215,1.680361792,0.094001213
200,0,0,1,0,0,0,12.5,2.5,20,2.5,0.3,0,5,8.75,0.95675,1.8501,5.956,2.889425,3.4873,4.968,0.533925,0.3636,0.28825,34.22125,2.2688,6.368,7.38585,72.8,0.050025,2.76175,2.74505,3.500890764,0.784985946
200,0,0,0,1,0,0,2.5,40,80,10,0.3,0.2,10,3.75,0.95675,0.6167,6.7005,0.91245,0.871825,2.208,9.076725,1.0908,0.28825,113.61455,0.5672,0.796,5.74455,10.192,0.10005,0.276175,2.3529,1.365874516,0.05575736
175,0,0,0,0,0,1,7.5,40,40,20,0.5,0,1,8.75,0.669725,1.54175,5.956,2.889425,0.871825,4.416,2.1357,2.5452,0.5765,84.8687,1.418,1.592,8.2065,13.104,0.10005,0.55235,3.1372,2.488382772,0.255273614
150,0,1,0,0,0,0,7.5,20,2.5,60,0.2,0.2,2,8.75,0.19135,1.8501,2.2335,0.30415,1.74365,3.312,5.33925,3.2724,0.86475,113.61455,2.5524,19.9,5.74455,40.768,0.050025,0.276175,1.5686,2.210185544,0.219540065
200,0,0,0,0,0,1,2.5,80,2.5,2.5,0.2,0.6,2,1.25,0.287025,0.6167,2.2335,0.30415,5.23095,4.416,1.06785,3.2724,0.5765,26.00815,0.2836,2.786,1.6413,23.296,0.10005,3.037925,0.7843,2.587440153,0.279787681
200,0,0,0,1,0,0,0,10,20,80,0.3,0,10,7.5,0.3827,0.92505,3.7225,0.6083,2.615475,1.656,1.06785,2.1816,1.44125,113.61455,2.5524,8.358,1.6413,53.872,0.0667,2.485575,0.39215,1.077438742,0.083696184
200,0,1,0,0,0,0,10,10,60,0,0,0.6,3,10,3.0616,1.8501,2.978,1.52075,0.871825,3.312,3.737475,3.636,2.59425,46.5409,0.8508,1.194,3.2826,23.296,0.1334,4.4188,0.39215,2.274569685,1.408812089
150,0,0,1,0,0,0,0,0,100,5,2,0.2,7,2.5,0.095675,2.4668,5.956,0.152075,6.9746,2.208,29.365875,0.3636,0.5765,46.5409,1.418,1.194,0.82065,72.8,0.10005,1.380875,2.74505,0.918929387,0.126414215
75,0,0,0,0,1,0,7.5,100,40,5,0.3,0.1,4,10,2.2962,2.4668,2.978,0.456225,0.871825,1.104,2.1357,2.5452,1.7295,19.1639,2.5524,4.776,0.82065,53.872,0.0667,1.380875,3.52935,4.596349936,1.271595555
175,0,0,0,0,1,0,7.5,0,5,60,4,0,7,1.25,0.19135,2.77515,2.2335,0.456225,5.23095,3.864,2.669625,1.4544,2.8825,46.5409,0.5672,4.776,0.82065,5.824,0.10005,1.380875,1.5686,3.383852963,0.17541372
125,0,0,0,0,1,0,10,5,40,2.5,0.2,0.2,5,8.75,4.01835,2.77515,6.7005,0.152075,5.23095,4.416,3.737475,1.0908,2.59425,84.8687,1.418,1.99,4.10325,5.824,0.150075,0.55235,1.17645,1.202034318,0.023152842
125,1,0,0,0,0,0,2.5,60,10,20,5,0,6,7.5,5.3578,1.54175,0.7445,0.6083,2.615475,3.864,2.1357,3.2724,0.86475,26.00815,1.1344,1.194,6.5652,7.28,0.03335,0.55235,3.52935,7.75026544,1.157955971
125,1,0,0,0,0,0,10,40,10,20,0.5,0.1,4,2.5,0.287025,1.54175,5.2115,0.6083,0.871825,3.864,0.533925,1.0908,1.153,113.61455,1.7016,6.368,6.5652,72.8,0.10005,3.86645,0.39215,0.560814037,0.383384378
75,1,0,0,0,0,0,10,10,100,2.5,0.2,0.2,1,3.75,2.2962,1.2334,4.467,1.2166,0.871825,4.968,0.533925,3.2724,0.86475,113.61455,0.8508,2.786,4.10325,40.768,0.03335,0.55235,0.39215,2.37857411,0.27908351
200,0,0,0,0,0,1,22.5,0,10,40,0.4,0,5,1.25,0.669725,2.77515,6.7005,1.2166,2.615475,4.968,3.737475,1.4544,1.153,62.9671,0.8508,1.99,0.82065,7.28,0.03335,4.694975,2.74505,1.398125799,0.245068173
200,0,0,0,0,0,1,12.5,80,60,0,0,0,2,8.75,0.19135,0.6167,3.7225,0.30415,3.4873,0.552,29.365875,2.9088,0.5765,26.00815,1.7016,2.786,0.82065,13.104,0.116725,1.380875,2.74505,5.185526814,0.349399061
150,0,0,0,0,1,0,7.5,0,5,5,0.1,0.2,1,5,0.095675,2.77515,2.2335,0.6083,3.4873,3.312,9.076725,0.7272,2.01775,46.5409,0.5672,3.582,4.9239,23.296,0.03335,0.276175,2.3529,3.033857793,0.274051892
175,0,0,1,0,0,0,2.5,60,80,2.5,0.4,0.2,6,7.5,0.478375,2.4668,0.7445,0.152075,17.4365,0.552,1.601775,3.2724,1.7295,62.9671,2.5524,11.144,7.38585,23.296,0.083375,1.1047,0.7843,1.158071682,0.113751673
125,0,0,0,0,0,1,2.5,60,10,10,0.3,0.1,2,7.5,1.72215,1.54175,2.2335,0.152075,1.74365,1.104,5.33925,1.0908,0.86475,62.9671,1.1344,19.9,8.2065,5.824,0.16675,0.276175,0.39215,1.372010314,0.244053829
200,0,1,0,0,0,0,5,0,5,10,5,0.1,4,1.25,0.095675,2.77515,6.7005,1.52075,3.4873,2.208,0.533925,0.3636,0.5765,26.00815,1.9852,0.796,4.9239,10.192,0.050025,0.276175,0.39215,2.409368203,0.498980852
25,0,0,0,1,0,0,10,100,20,5,4,0.1,2,3.75,0.19135,0.6167,2.978,0.6083,0.871825,2.76,0.533925,2.1816,1.7295,46.5409,0.5672,0.398,8.2065,5.824,0.0667,0.828525,0.39215,2.454205889,0.097870118
